name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_age,price_per_km,brand
Maruti Wagon R VXI AMT1.2BSIV,2017.0,525000.0,9745.0,Petrol,Dealer,Manual,First Owner,9.0,53.873781426372496,Maruti
Hyundai Grand i10 Asta,2017.0,550000.0,60000.0,Petrol,Individual,Manual,First Owner,9.0,9.166666666666666,Hyundai
Volkswagen Polo 1.0 MPI Trendline,2012.0,271000.0,49000.0,Petrol,Dealer,Manual,First Owner,14.0,5.530612244897959,Volkswagen
Unknown,2018.0,1490000.0,20694.0,Diesel,Individual,Manual,First Owner,8.0,72.00154634193485,Unknown
Hyundai Grand i10 Asta Option,2015.0,490000.0,31080.0,Petrol,Dealer,Manual,First Owner,11.0,15.765765765765765,Hyundai
Hyundai EON Era Plus,2014.0,260000.0,37605.0,Petrol,Dealer,Manual,First Owner,12.0,6.913974205557771,Hyundai
Hyundai Xcent 1.1 CRDi SX Option,2014.0,350000.0,55850.0,Diesel,Dealer,Manual,First Owner,12.0,6.266786034019695,Hyundai
Tata Nano Lx BSIV,2010.0,75000.0,58850.0,Petrol,Dealer,Manual,First Owner,16.0,1.274426508071368,Tata
Toyota Etios Cross 1.2L G,2015.0,421000.0,23839.0,Petrol,Individual,Manual,First Owner,11.0,17.66013675070263,Toyota
Maruti Swift DDiS LDI,2016.0,550000.0,54000.0,Diesel,Dealer,Manual,First Owner,10.0,10.185185185185185,Maruti
Hyundai i10 Sportz 1.2 AT,2014.0,330000.0,38000.0,Petrol,Dealer,Automatic,First Owner,12.0,8.68421052631579,Hyundai
Volkswagen Vento 1.5 TDI Comfortline,2014.0,390000.0,45454.0,Diesel,Dealer,Manual,First Owner,12.0,8.580102961235534,Volkswagen
Skoda Rapid 1.5 TDI AT Ambition,2015.0,599000.0,46957.0,Diesel,Dealer,Automatic,First Owner,11.0,12.756351555678599,Skoda
Hyundai Getz GLE,2007.0,110000.0,60000.0,Petrol,Individual,Manual,Fourth & Above Owner,19.0,1.8333333333333333,Hyundai
Renault KWID RXT Optional,2016.0,250000.0,25000.0,Petrol,Individual,Manual,First Owner,10.0,10.0,Renault
Unknown,2012.0,350000.0,110000.0,Diesel,Individual,Manual,Fourth & Above Owner,14.0,3.1818181818181817,Unknown
Ford Endeavour XLT TDCi 4X2,2008.0,280000.0,60000.0,Diesel,Individual,Manual,Second Owner,18.0,4.666666666666667,Ford
Audi Q3 35 TDI Quattro Technology,2014.0,350000.0,25000.0,Diesel,Individual,Automatic,First Owner,12.0,14.0,Audi
Mahindra Renault Logan 1.4 GLX Petrol,2008.0,80000.0,90000.0,Petrol,Individual,Manual,First Owner,18.0,0.8888888888888888,Mahindra
Maruti Alto K10 VXI,2014.0,350000.0,5000.0,Petrol,Individual,Manual,First Owner,12.0,70.0,Maruti
Maruti Swift VDI BSIV,2015.0,475000.0,60000.0,Diesel,Individual,Manual,First Owner,11.0,7.916666666666667,Maruti
Audi A5 Sportback,2020.0,4700000.0,1500.0,Diesel,Individual,Automatic,First Owner,6.0,3133.3333333333335,Audi
Maruti Swift Dzire VDI,2018.0,500000.0,50000.0,Diesel,Individual,Manual,First Owner,8.0,10.0,Maruti
Chevrolet Sail Hatchback 1.3 TCDi LT ABS,2014.0,250000.0,120000.0,Diesel,Individual,Manual,First Owner,12.0,2.0833333333333335,Chevrolet
Hyundai Accent CRDi,2005.0,100000.0,60000.0,Diesel,Individual,Manual,Second Owner,21.0,1.6666666666666667,Hyundai
Maruti Alto K10 VXI Airbag,2019.0,350000.0,5000.0,Petrol,Individual,Manual,First Owner,7.0,70.0,Maruti
BMW 7 Series Signature 730Ld,2014.0,4000000.0,47000.0,Diesel,Individual,Automatic,First Owner,12.0,85.1063829787234,BMW
Toyota Camry 2.5 Hybrid,2017.0,1900000.0,20000.0,Petrol,Individual,Automatic,First Owner,9.0,95.0,Toyota
Hyundai Santro Xing XG,2005.0,95000.0,120000.0,Petrol,Individual,Manual,Second Owner,21.0,0.7916666666666666,Hyundai
Hyundai Grand i10 CRDi Sportz,2015.0,409999.0,58000.0,Diesel,Individual,Manual,First Owner,11.0,7.068948275862069,Hyundai
Mahindra XUV500 W5 BSIV,2018.0,1050000.0,35000.0,Diesel,Individual,Manual,First Owner,8.0,30.0,Mahindra
Maruti Alto K10 VXI,2017.0,320000.0,30000.0,Petrol,Individual,Manual,First Owner,9.0,10.666666666666666,Maruti
Unknown,2019.0,1000000.0,10000.0,Diesel,Individual,Manual,First Owner,7.0,100.0,Unknown
Toyota Innova Crysta 2.4 VX MT BSIV,2017.0,1770000.0,25000.0,Diesel,Individual,Manual,First Owner,9.0,70.8,Toyota
Mahindra Thar CRDe,2018.0,950000.0,20000.0,Diesel,Individual,Manual,First Owner,8.0,47.5,Mahindra
Unknown,2018.0,750000.0,50000.0,Diesel,Individual,Manual,First Owner,8.0,15.0,Unknown
Hyundai EON Magna Plus,2014.0,220000.0,42000.0,Petrol,Individual,Manual,First Owner,12.0,5.238095238095238,Hyundai
Tata Hexa XM,2017.0,1000000.0,50000.0,Diesel,Individual,Manual,First Owner,9.0,20.0,Tata
Honda Mobilio E i DTEC,2017.0,660000.0,116000.0,Diesel,Individual,Manual,First Owner,9.0,5.689655172413793,Honda
Maruti Ertiga ZDI,2015.0,716000.0,100000.0,Diesel,Individual,Manual,First Owner,11.0,7.16,Maruti
Maruti Ciaz ZXi Plus,2015.0,675000.0,66000.0,Petrol,Individual,Manual,First Owner,11.0,10.227272727272727,Maruti
Mahindra Scorpio LX,2010.0,350000.0,110000.0,Diesel,Individual,Manual,Third Owner,16.0,3.1818181818181817,Mahindra
Fiat Grande Punto EVO 1.3 Dynamic,2014.0,325000.0,70000.0,Diesel,Individual,Manual,First Owner,12.0,4.642857142857143,Fiat
Hyundai Creta 1.6 CRDi SX Option,2015.0,950000.0,60000.0,Diesel,Individual,Manual,First Owner,11.0,15.833333333333334,Hyundai
Ford Endeavour Hurricane Limited Edition,2007.0,350000.0,110000.0,Diesel,Individual,Automatic,Fourth & Above Owner,19.0,3.1818181818181817,Ford
Tata Indica Vista TDI LS,2014.0,250000.0,25000.0,Diesel,Individual,Manual,First Owner,12.0,10.0,Tata
Land Rover Discovery S 2.0 SD4,2018.0,4000000.0,68000.0,Petrol,Individual,Automatic,First Owner,8.0,58.8235294117647,Land
Maruti Alto 800 LXI,2014.0,210000.0,20000.0,Petrol,Individual,Manual,First Owner,12.0,10.5,Maruti
Hyundai i10 Era 1.1 iTech SE,2011.0,147000.0,110000.0,Petrol,Individual,Manual,Second Owner,15.0,1.3363636363636364,Hyundai
Maruti Vitara Brezza VDi Option,2018.0,725000.0,26350.0,Diesel,Individual,Manual,First Owner,8.0,27.514231499051235,Maruti
Mahindra Scorpio SLE BSIV,2012.0,550000.0,90000.0,Diesel,Individual,Manual,First Owner,14.0,6.111111111111111,Mahindra
Hyundai i20 Sportz Option 1.2,2016.0,475000.0,25000.0,Petrol,Individual,Manual,First Owner,10.0,19.0,Hyundai
Hyundai Santro Xing GLS,2014.0,250000.0,50000.0,Petrol,Individual,Manual,Second Owner,12.0,5.0,Hyundai
Tata Indica LSI,2006.0,70000.0,60000.0,Petrol,Individual,Manual,Second Owner,20.0,1.1666666666666667,Tata
Hyundai EON Era Plus,2012.0,160000.0,70000.0,Petrol,Individual,Manual,Third Owner,14.0,2.2857142857142856,Hyundai
Ford Endeavour 3.0L 4X4 AT,2014.0,350000.0,60000.0,Diesel,Individual,Automatic,First Owner,12.0,5.833333333333333,Ford
Hyundai Santro LE zipPlus,2001.0,68000.0,70000.0,Petrol,Individual,Manual,First Owner,25.0,0.9714285714285714,Hyundai
Hyundai Grand i10 1.2 Kappa Asta,2014.0,500000.0,26500.0,Petrol,Individual,Manual,First Owner,12.0,18.867924528301888,Hyundai
Tata Indigo CR4,2013.0,170000.0,60000.0,Petrol,Individual,Manual,First Owner,13.0,2.8333333333333335,Tata
Mahindra Scorpio S11 BSIV,2018.0,350000.0,35000.0,Diesel,Individual,Manual,First Owner,8.0,10.0,Mahindra
Hyundai Creta 1.4 EX Diesel,2020.0,1050000.0,10000.0,Diesel,Individual,Manual,First Owner,6.0,105.0,Hyundai
Hyundai i20 Magna 1.2,2016.0,600000.0,25000.0,Petrol,Individual,Manual,First Owner,10.0,24.0,Hyundai
Hyundai Verna CRDi 1.6 SX,2017.0,900000.0,50000.0,Diesel,Individual,Manual,First Owner,9.0,18.0,Hyundai
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2014.0,550000.0,25000.0,Petrol,Individual,Manual,First Owner,12.0,22.0,Hyundai
Maruti Alto LX,2007.0,100000.0,60000.0,Petrol,Individual,Manual,Second Owner,19.0,1.6666666666666667,Maruti
Honda Brio 1.2 S MT,2017.0,400000.0,60000.0,Petrol,Individual,Manual,First Owner,9.0,6.666666666666667,Honda
Hyundai i20 Asta 1.4 CRDi,2013.0,300000.0,90000.0,Diesel,Individual,Manual,First Owner,13.0,3.3333333333333335,Hyundai
Tata Indigo LX,2011.0,140000.0,60000.0,Diesel,Individual,Manual,Second Owner,15.0,2.3333333333333335,Tata
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,2015.0,640000.0,23000.0,Petrol,Individual,Manual,First Owner,11.0,27.82608695652174,Skoda
Unknown,2018.0,380000.0,22155.0,Petrol,Individual,Manual,First Owner,8.0,17.15188445046265,Unknown
Ford Figo Aspire 1.2 Ti-VCT Trend,2018.0,550000.0,35000.0,Petrol,Individual,Manual,First Owner,8.0,15.714285714285714,Ford
Mahindra XUV500 W8 4WD,2012.0,650000.0,71042.0,Diesel,Dealer,Manual,First Owner,14.0,9.149517187016132,Mahindra
Unknown,2012.0,1025000.0,167870.0,Diesel,Dealer,Manual,Second Owner,14.0,6.105915291594687,Unknown
Ford Fiesta 1.5 TDCi Titanium,2011.0,195000.0,60000.0,Petrol,Dealer,Manual,First Owner,15.0,3.25,Ford
BMW 3 Series 320d Sport,2013.0,1490000.0,40000.0,Diesel,Dealer,Automatic,First Owner,13.0,37.25,BMW
Honda City i-VTEC CVT ZX,2018.0,1140000.0,23038.0,Petrol,Trustmark Dealer,Automatic,First Owner,8.0,49.4834621060856,Honda
Chevrolet Beat Diesel LS,2011.0,95000.0,70000.0,Diesel,Individual,Manual,First Owner,15.0,1.3571428571428572,Chevrolet
BMW 3 Series GT Luxury Line,2017.0,350000.0,30000.0,Diesel,Individual,Automatic,First Owner,9.0,11.666666666666666,BMW
Unknown,2016.0,239000.0,41000.0,Petrol,Dealer,Manual,First Owner,10.0,5.829268292682927,Unknown
Maruti Baleno Delta 1.2,2017.0,585000.0,43608.0,Petrol,Trustmark Dealer,Manual,First Owner,9.0,13.41496973032471,Maruti
Maruti Baleno Alpha CVT,2018.0,825000.0,11212.0,Petrol,Individual,Automatic,First Owner,8.0,73.58187656082768,Maruti
Hyundai i20 1.4 Magna Executive,2013.0,280000.0,52000.0,Diesel,Dealer,Manual,First Owner,13.0,5.384615384615385,Hyundai
Maruti Baleno Zeta,2016.0,725000.0,49217.0,Petrol,Trustmark Dealer,Manual,First Owner,10.0,14.730682487758294,Maruti
Unknown,2015.0,300000.0,90000.0,Diesel,Individual,Manual,First Owner,11.0,3.3333333333333335,Unknown
Hyundai Xcent 1.2 Kappa S,2015.0,375000.0,70000.0,Petrol,Individual,Manual,First Owner,11.0,5.357142857142857,Hyundai
Honda City VTEC,2003.0,310000.0,90000.0,Petrol,Individual,Manual,First Owner,23.0,3.4444444444444446,Honda
Maruti Swift Dzire VDi,2011.0,375000.0,190000.0,Diesel,Individual,Manual,Third Owner,15.0,1.9736842105263157,Maruti
Ford Endeavour 3.2 Titanium AT 4X4,2016.0,1950000.0,106000.0,Diesel,Individual,Automatic,First Owner,10.0,18.39622641509434,Ford
Tata Xenon XT EX 4X2,2014.0,400000.0,80000.0,Diesel,Individual,Manual,Second Owner,12.0,5.0,Tata
Nissan Terrano XL Plus 85 PS,2014.0,550000.0,80000.0,Petrol,Individual,Manual,Second Owner,12.0,6.875,Nissan
Maruti Eeco 7 Seater Standard BSIV,2018.0,270000.0,20000.0,Petrol,Individual,Manual,First Owner,8.0,13.5,Maruti
Maruti Ertiga ZDI,2012.0,555000.0,110000.0,Diesel,Individual,Manual,Second Owner,14.0,5.045454545454546,Maruti
Unknown,2013.0,500000.0,60000.0,Diesel,Individual,Manual,Second Owner,13.0,8.333333333333334,Unknown
Skoda Laura Elegance 1.9 TDI  AT,2010.0,400000.0,130000.0,Diesel,Individual,Automatic,Second Owner,16.0,3.076923076923077,Skoda
Unknown,2017.0,280000.0,28838.0,Petrol,Individual,Manual,First Owner,9.0,9.709411193564048,Unknown
Tata Indica GLS BS IV,2008.0,80000.0,200000.0,Petrol,Individual,Manual,First Owner,18.0,0.4,Tata
Tata Indica DLS,2006.0,55000.0,100000.0,Diesel,Individual,Manual,First Owner,20.0,0.55,Tata
Maruti Alto 800 LXI Airbag,2014.0,250000.0,50000.0,Petrol,Individual,Manual,First Owner,12.0,5.0,Maruti
Mahindra Bolero SLX 2WD,2010.0,250000.0,190000.0,Diesel,Individual,Manual,First Owner,16.0,1.3157894736842106,Mahindra
Mahindra Jeep MM 540,2007.0,95000.0,100000.0,Diesel,Individual,Manual,Second Owner,19.0,0.95,Mahindra
Mahindra Scorpio 1.99 S10,2014.0,725000.0,135000.0,Diesel,Individual,Manual,Second Owner,12.0,5.37037037037037,Mahindra
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,320000.0,50000.0,Diesel,Individual,Manual,First Owner,11.0,6.4,Mahindra
Skoda Octavia Elegance 2.0 TDI AT,2014.0,350000.0,135000.0,Diesel,Individual,Automatic,Third Owner,12.0,2.5925925925925926,Skoda
Chevrolet Beat Diesel LS,2012.0,160000.0,50000.0,Diesel,Individual,Manual,First Owner,14.0,3.2,Chevrolet
Honda Jazz 1.5 VX i DTEC,2018.0,790000.0,19571.0,Diesel,Dealer,Manual,First Owner,8.0,40.36584742731593,Honda
Honda City i-VTEC ZX,2018.0,350000.0,29600.0,Petrol,Dealer,Manual,First Owner,8.0,11.824324324324325,Honda
Maruti Swift LXI,2011.0,350000.0,70000.0,Petrol,Individual,Manual,First Owner,15.0,5.0,Maruti
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018.0,950000.0,15000.0,Diesel,Individual,Automatic,First Owner,8.0,63.333333333333336,Maruti
Maruti Celerio LXI MT BSIV,2019.0,340000.0,50000.0,Petrol,Individual,Manual,First Owner,7.0,6.8,Maruti
Renault Captur 1.5 Diesel RXT,2017.0,825000.0,13500.0,Diesel,Individual,Manual,First Owner,9.0,61.111111111111114,Renault
Audi A4 30 TFSI Technology,2018.0,3100000.0,22000.0,Petrol,Individual,Automatic,First Owner,8.0,140.9090909090909,Audi
Honda Amaze VX Diesel BSIV,2018.0,780000.0,25000.0,Diesel,Individual,Manual,First Owner,8.0,31.2,Honda
Toyota Corolla Altis 1.8 VL AT,2010.0,350000.0,80000.0,Petrol,Individual,Automatic,Third Owner,16.0,4.375,Toyota
Honda Amaze VX Petrol BSIV,2018.0,350000.0,60000.0,Petrol,Dealer,Manual,First Owner,8.0,5.833333333333333,Honda
Maruti Alto 800 VXI,2016.0,245000.0,60000.0,Petrol,Individual,Manual,First Owner,10.0,4.083333333333333,Maruti
Honda Amaze VX Diesel BSIV,2018.0,790000.0,49000.0,Diesel,Dealer,Manual,First Owner,8.0,16.122448979591837,Honda
Honda Amaze VX i-VTEC,2018.0,680000.0,48600.0,Petrol,Dealer,Manual,First Owner,8.0,13.991769547325102,Honda
Unknown,2017.0,540000.0,20000.0,Petrol,Individual,Manual,Second Owner,9.0,27.0,Unknown
Unknown,2014.0,425000.0,25000.0,Petrol,Individual,Manual,First Owner,12.0,17.0,Unknown
Maruti Zen Estilo Sports,2014.0,140000.0,120000.0,Petrol,Individual,Manual,First Owner,12.0,1.1666666666666667,Maruti
Maruti Ertiga ZDI Plus,2019.0,1100000.0,30000.0,Petrol,Individual,Manual,First Owner,7.0,36.666666666666664,Maruti
Renault Lodgy 85PS RxL,2015.0,715000.0,35000.0,Diesel,Individual,Manual,First Owner,11.0,20.428571428571427,Renault
Audi Q3 2.0 TDI Quattro Premium Plus,2015.0,1750000.0,127643.0,Diesel,Dealer,Automatic,First Owner,11.0,13.710113363051637,Audi
Tata Zest Revotron 1.2T XMS,2018.0,400000.0,54000.0,Petrol,Dealer,Manual,Second Owner,8.0,7.407407407407407,Tata
Audi A6 2.0 TDI  Design Edition,2014.0,1750000.0,102354.0,Diesel,Dealer,Automatic,First Owner,12.0,17.097524278484475,Audi
Audi Q5 2.0 TFSI Quattro Premium Plus,2014.0,1850000.0,62237.0,Petrol,Dealer,Automatic,First Owner,12.0,29.725083149894758,Audi
Hyundai Santro Xing XL eRLX Euro III,2005.0,114999.0,90000.0,Petrol,Dealer,Manual,Second Owner,21.0,1.2777666666666667,Hyundai
Ford EcoSport 1.5 TDCi Titanium BSIV,2018.0,950000.0,21394.0,Diesel,Dealer,Manual,First Owner,8.0,44.40497335701598,Ford
Datsun GO T Petrol,2015.0,310000.0,32686.0,Petrol,Dealer,Manual,First Owner,11.0,9.484182830569663,Datsun
Mahindra Jeep CJ 500 DI,2006.0,575000.0,1001.0,Diesel,Dealer,Manual,First Owner,20.0,574.4255744255744,Mahindra
Renault Pulse RxZ,2017.0,490000.0,22000.0,Diesel,Dealer,Manual,First Owner,9.0,22.272727272727273,Renault
Hyundai Grand i10 Magna,2017.0,480000.0,53261.0,Petrol,Dealer,Manual,First Owner,9.0,9.012222827209403,Hyundai
Land Rover Discovery Sport SD4 HSE Luxury,2016.0,3500000.0,53000.0,Diesel,Dealer,Automatic,First Owner,10.0,66.0377358490566,Land
Renault KWID 1.0 RXT Optional,2018.0,370000.0,10000.0,Petrol,Dealer,Manual,First Owner,8.0,37.0,Renault
Maruti Baleno Alpha 1.3,2017.0,835000.0,14000.0,Diesel,Dealer,Manual,First Owner,9.0,59.642857142857146,Maruti
Volkswagen Polo 2015-2019 1.2 MPI Highline,2017.0,650000.0,44000.0,Petrol,Dealer,Manual,First Owner,9.0,14.772727272727273,Volkswagen
Toyota Etios VD,2014.0,670000.0,39895.0,Diesel,Dealer,Manual,First Owner,12.0,16.794084471738312,Toyota
Chevrolet Cruze LTZ AT,2014.0,950000.0,73000.0,Petrol,Dealer,Automatic,First Owner,12.0,13.013698630136986,Chevrolet
Honda City i-VTEC SV,2014.0,690000.0,17000.0,Petrol,Dealer,Manual,First Owner,12.0,40.588235294117645,Honda
Volkswagen Polo 2015-2019 1.2 MPI Highline,2017.0,670000.0,18591.0,Petrol,Dealer,Manual,First Owner,9.0,36.03894357484805,Volkswagen
Tata Nexon 1.5 Revotorq XZ,2017.0,925000.0,26766.0,Diesel,Dealer,Manual,First Owner,9.0,34.558768587013375,Tata
Hyundai EON Magna Plus,2015.0,250000.0,60000.0,Petrol,Individual,Manual,First Owner,11.0,4.166666666666667,Hyundai
Tata Sumo Gold EX,2014.0,509999.0,42000.0,Diesel,Individual,Manual,First Owner,12.0,12.142833333333334,Tata
Honda City i DTEC VX,2014.0,520000.0,60000.0,Diesel,Individual,Manual,First Owner,12.0,8.666666666666666,Honda
Unknown,2005.0,100000.0,100000.0,Diesel,Individual,Manual,First Owner,21.0,1.0,Unknown
Tata Indica DLS,2006.0,85000.0,300000.0,Diesel,Individual,Manual,Second Owner,20.0,0.2833333333333333,Tata
Tata Indigo LX,2009.0,130000.0,110000.0,Diesel,Individual,Manual,Third Owner,17.0,1.1818181818181819,Tata
Ford EcoSport 1.5 TDCi Titanium BSIV,2018.0,950000.0,27620.0,Diesel,Dealer,Manual,First Owner,8.0,34.39536567704562,Ford
Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2015.0,450000.0,70000.0,Petrol,Individual,Manual,First Owner,11.0,6.428571428571429,Ford
Honda City S,2012.0,320000.0,50000.0,Petrol,Individual,Manual,Second Owner,14.0,6.4,Honda
Maruti Swift Dzire VDI,2015.0,480000.0,50000.0,Diesel,Individual,Manual,First Owner,11.0,9.6,Maruti
Mercedes-Benz New C-Class C 220 CDI Grand Edition,2014.0,2490000.0,46000.0,Diesel,Individual,Automatic,First Owner,12.0,54.130434782608695,Mercedes-Benz
Toyota Innova 2.5 VX 8 STR,2012.0,790000.0,82000.0,Diesel,Individual,Manual,First Owner,14.0,9.634146341463415,Toyota
Maruti Omni MPI STD BSIV,2016.0,350000.0,120000.0,Petrol,Individual,Manual,First Owner,10.0,2.9166666666666665,Maruti
Maruti Alto LXi,2006.0,75000.0,60000.0,Petrol,Individual,Manual,Third Owner,20.0,1.25,Maruti
Tata Indica GLS BS IV,2010.0,99000.0,70000.0,Petrol,Individual,Manual,First Owner,16.0,1.4142857142857144,Tata
Maruti S-Cross Zeta DDiS 200 SH,2018.0,350000.0,20000.0,Diesel,Individual,Manual,First Owner,8.0,17.5,Maruti
Mahindra Xylo D4 BSIV,2013.0,250000.0,200000.0,Diesel,Individual,Manual,First Owner,13.0,1.25,Mahindra
Toyota Innova Crysta 2.5 VX BS IV,2011.0,520000.0,120000.0,Diesel,Individual,Manual,First Owner,15.0,4.333333333333333,Toyota
Hyundai Verna CRDi 1.6 AT SX Option,2018.0,1100000.0,30000.0,Diesel,Individual,Automatic,First Owner,8.0,36.666666666666664,Hyundai
Toyota Innova 2.5 V Diesel 7-seater,2005.0,200000.0,223000.0,Diesel,Individual,Manual,First Owner,21.0,0.8968609865470852,Toyota
Maruti Swift Dzire VDI,2016.0,525000.0,60000.0,Diesel,Individual,Manual,First Owner,10.0,8.75,Maruti
Hyundai i20 Asta 1.2,2016.0,500000.0,40000.0,Petrol,Individual,Manual,First Owner,10.0,12.5,Hyundai
Mahindra Scorpio S2 7 Seater,2016.0,675000.0,161327.0,Diesel,Individual,Manual,First Owner,10.0,4.18404854736033,Mahindra
Hyundai i10 Magna 1.2 iTech SE,2009.0,150000.0,60000.0,Petrol,Individual,Manual,Third Owner,17.0,2.5,Hyundai
Mahindra Bolero DI,2007.0,250000.0,50000.0,Diesel,Individual,Manual,First Owner,19.0,5.0,Mahindra
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2014.0,450000.0,6000.0,Petrol,Individual,Manual,First Owner,12.0,75.0,Hyundai
Hyundai Santro Xing XS,2009.0,150000.0,68000.0,Petrol,Individual,Manual,First Owner,17.0,2.2058823529411766,Hyundai
Chevrolet Beat Diesel LS,2012.0,200000.0,85000.0,Diesel,Individual,Manual,First Owner,14.0,2.3529411764705883,Chevrolet
Mahindra Scorpio VLS AT 2.2 mHAWK,2011.0,525000.0,70000.0,Diesel,Individual,Automatic,First Owner,15.0,7.5,Mahindra
Maruti Esteem VX,1999.0,60000.0,35000.0,Petrol,Individual,Manual,Second Owner,27.0,1.7142857142857142,Maruti
Maruti Swift Vdi BSIII,2010.0,180000.0,100000.0,Diesel,Individual,Manual,Second Owner,16.0,1.8,Maruti
Honda Amaze S i-Dtech,2015.0,475000.0,110000.0,Diesel,Individual,Manual,First Owner,11.0,4.318181818181818,Honda
Mahindra Scorpio VLS AT 2.2 mHAWK,2010.0,380000.0,195000.0,Diesel,Individual,Automatic,Second Owner,16.0,1.9487179487179487,Mahindra
Maruti Alto 800 LXI,2015.0,285000.0,46000.0,Petrol,Individual,Manual,Second Owner,11.0,6.195652173913044,Maruti
Maruti Alto LXi BSIII,2008.0,91200.0,60000.0,Petrol,Individual,Manual,Second Owner,18.0,1.52,Maruti
Datsun RediGO T Option,2014.0,250000.0,46000.0,Petrol,Individual,Manual,First Owner,12.0,5.434782608695652,Datsun
Hyundai Grand i10 CRDi Sportz,2015.0,400000.0,42000.0,Diesel,Individual,Manual,First Owner,11.0,9.523809523809524,Hyundai
Hyundai Santro Xing XG AT,2014.0,160000.0,90000.0,Petrol,Individual,Automatic,Second Owner,12.0,1.7777777777777777,Hyundai
Skoda Yeti Ambition 4X2,2012.0,650000.0,85000.0,Diesel,Individual,Manual,First Owner,14.0,7.647058823529412,Skoda
Hyundai Verna 1.6 SX,2012.0,409999.0,120000.0,Diesel,Individual,Manual,Third Owner,14.0,3.4166583333333334,Hyundai
Ford Ecosport 1.5 DV5 MT Titanium,2013.0,425000.0,72000.0,Diesel,Individual,Manual,First Owner,13.0,5.902777777777778,Ford
Maruti Wagon R LXI CNG,2013.0,250000.0,71000.0,CNG,Individual,Manual,Second Owner,13.0,3.5211267605633805,Maruti
Maruti Swift Dzire VXi,2009.0,200000.0,60000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.0,3.3333333333333335,Maruti
Volkswagen Polo Diesel Trendline 1.2L,2010.0,130000.0,144000.0,Diesel,Individual,Manual,Fourth & Above Owner,16.0,0.9027777777777778,Volkswagen
Maruti Eeco 5 Seater AC BSIV,2017.0,260000.0,30000.0,Petrol,Dealer,Manual,First Owner,9.0,8.666666666666666,Maruti
Hyundai Verna SX,2007.0,155000.0,60000.0,Petrol,Dealer,Manual,First Owner,19.0,2.5833333333333335,Hyundai
Honda Jazz 1.5 VX i DTEC,2015.0,450000.0,38000.0,Diesel,Individual,Manual,First Owner,11.0,11.842105263157896,Honda
Maruti SX4 Celebration Petrol,2012.0,220000.0,90000.0,Petrol,Individual,Manual,Second Owner,14.0,2.4444444444444446,Maruti
Hyundai i20 Active S Diesel,2018.0,650000.0,37000.0,Diesel,Dealer,Manual,First Owner,8.0,17.56756756756757,Hyundai
Maruti Alto 800 LXI,2018.0,285000.0,30000.0,Petrol,Dealer,Manual,First Owner,8.0,9.5,Maruti
Honda Amaze V CVT Petrol BSIV,2018.0,725000.0,26000.0,Petrol,Dealer,Automatic,First Owner,8.0,27.884615384615383,Honda
Maruti Ciaz ZXi,2016.0,625000.0,30000.0,Petrol,Dealer,Manual,First Owner,10.0,20.833333333333332,Maruti
